policy,source_region,start_ts,start_datetime,hw_weighting,overhead_cost,deadline_gate,ablation_id,lookahead_hours,app_size_mb,expected_completion_min,deadline_multiplier,total_carbon_gco2,baseline_carbon_gco2,savings_pct,migration_count,completed_hours,sweep_kind
5,CENT,1588687200,2020-05-05T14:00:00+00:00,,,,n/a,,64.0,2880,1.5,43403.8,43403.8,0.0,0,48,main
5,CENT,1589673600,2020-05-17T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,46456.4,47660.4,2.526,6,48,main
5,CENT,1590660000,2020-05-28T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,46236.2,46236.2,0.0,0,48,main
5,CENT,1591646400,2020-06-08T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,38739.0,38739.0,0.0,0,48,main
5,CENT,1592632800,2020-06-20T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,51014.8,51014.8,0.0,0,48,main
5,CENT,1593619200,2020-07-01T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,56118.4,56118.4,0.0,0,48,main
5,CENT,1594605600,2020-07-13T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,47290.3,47290.3,0.0,0,48,main
5,CENT,1595592000,2020-07-24T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,55091.1,55091.1,0.0,0,48,main
5,CENT,1596578400,2020-08-04T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,53331.9,53331.9,0.0,0,48,main
5,CENT,1597564800,2020-08-16T08:00:00+00:00,,,,n/a,,64.0,2880,1.5,64065.0,64320.5,0.397,4,48,main
5,CENT,1598551200,2020-08-27T18:00:00+00:00,,,,n/a,,64.0,2880,1.5,64055.9,65818.6,2.678,8,48,main
5,CENT,1599537600,2020-09-08T04:00:00+00:00,,,,n/a,,64.0,2880,1.5,48286.3,48286.3,0.0,0,48,main
5,CENT,1600524000,2020-09-19T14:00:00+00:00,,,,n/a,,64.0,2880,1.5,39998.9,39998.9,0.0,0,48,main
5,CENT,1601510400,2020-10-01T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,54129.0,54129.0,0.0,0,48,main
5,CENT,1602496800,2020-10-12T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,52227.4,52227.4,0.0,0,48,main
5,CENT,1603483200,2020-10-23T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,59986.0,68534.5,12.473,8,48,main
5,CENT,1604469600,2020-11-04T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,47638.4,47638.4,0.0,0,48,main
5,CENT,1605456000,2020-11-15T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,54540.7,56007.0,2.618,2,48,main
5,CENT,1606442400,2020-11-27T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,49414.2,51250.1,3.582,5,48,main
5,CENT,1607428800,2020-12-08T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,59304.1,59304.1,0.0,0,48,main
5,CENT,1608415200,2020-12-19T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,58919.2,58919.2,0.0,0,48,main
5,NE,1577836800,2020-01-01T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,39826.1,64156.6,37.924,1,48,main
5,NE,1578823200,2020-01-12T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,48969.5,64756.4,24.379,3,48,main
5,NE,1579809600,2020-01-23T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,47047.9,70875.5,33.619,1,48,main
5,NE,1580796000,2020-02-04T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,44010.3,79065.6,44.337,1,48,main
5,NE,1581782400,2020-02-15T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,48251.0,66593.1,27.544,1,48,main
5,NE,1582768800,2020-02-27T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,45679.8,61178.8,25.334,1,48,main
5,NE,1583755200,2020-03-09T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,41291.2,53057.0,22.176,5,48,main
5,NE,1584741600,2020-03-20T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,35932.0,43184.3,16.794,5,48,main
5,NE,1585728000,2020-04-01T08:00:00+00:00,,,,n/a,,64.0,2880,1.5,19296.3,70914.8,72.789,1,48,main
5,NE,1586714400,2020-04-12T18:00:00+00:00,,,,n/a,,64.0,2880,1.5,32444.2,62894.0,48.415,1,48,main
5,NE,1587700800,2020-04-24T04:00:00+00:00,,,,n/a,,64.0,2880,1.5,36321.3,74028.0,50.936,1,48,main
5,NE,1588687200,2020-05-05T14:00:00+00:00,,,,n/a,,64.0,2880,1.5,43723.2,57264.6,23.647,1,48,main
5,NE,1589673600,2020-05-17T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,46526.5,50199.8,7.317,7,48,main
5,NE,1590660000,2020-05-28T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,46777.2,87314.0,46.426,1,48,main
5,NE,1591646400,2020-06-08T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,39464.6,82470.0,52.147,1,48,main
5,NE,1592632800,2020-06-20T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,51329.7,83691.5,38.668,1,48,main
5,NE,1593619200,2020-07-01T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,56722.7,80580.0,29.607,1,48,main
5,NE,1594605600,2020-07-13T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,48181.1,86251.0,44.138,1,48,main
5,NE,1595592000,2020-07-24T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,55888.6,86414.0,35.325,1,48,main
5,NE,1596578400,2020-08-04T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,54200.4,82766.5,34.514,1,48,main
5,NE,1597564800,2020-08-16T08:00:00+00:00,,,,n/a,,64.0,2880,1.5,64307.0,77568.1,17.096,5,48,main
5,NE,1598551200,2020-08-27T18:00:00+00:00,,,,n/a,,64.0,2880,1.5,64473.0,74744.1,13.742,9,48,main
5,NE,1599537600,2020-09-08T04:00:00+00:00,,,,n/a,,64.0,2880,1.5,48510.5,84693.3,42.722,1,48,main
5,NE,1600524000,2020-09-19T14:00:00+00:00,,,,n/a,,64.0,2880,1.5,40622.8,78219.0,48.065,1,48,main
5,NE,1601510400,2020-10-01T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,54661.9,76387.9,28.442,1,48,main
5,NE,1602496800,2020-10-12T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,52688.2,79422.9,33.661,1,48,main
5,NE,1603483200,2020-10-23T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,60727.7,66866.8,9.181,9,48,main
5,NE,1604469600,2020-11-04T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,48601.1,79948.0,39.209,1,48,main
5,NE,1605456000,2020-11-15T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,54978.5,64301.3,14.499,3,48,main
5,NE,1606442400,2020-11-27T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,49651.1,54543.5,8.97,6,48,main
5,NE,1607428800,2020-12-08T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,60018.3,79779.4,24.77,1,48,main
5,NE,1608415200,2020-12-19T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,59633.2,83690.0,28.745,1,48,main
5,TEN,1577836800,2020-01-01T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,41017.1,134273.3,69.452,1,48,main
5,TEN,1578823200,2020-01-12T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,51425.8,171813.5,70.069,3,48,main
5,TEN,1579809600,2020-01-23T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,50717.0,245372.7,79.331,1,48,main
5,TEN,1580796000,2020-02-04T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,45947.3,160858.8,71.436,1,48,main
5,TEN,1581782400,2020-02-15T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,51117.0,169062.6,69.764,1,48,main
5,TEN,1582768800,2020-02-27T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,48989.8,231280.4,78.818,2,48,main
5,TEN,1583755200,2020-03-09T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,44553.5,176132.5,74.705,5,48,main
5,TEN,1584741600,2020-03-20T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,37977.6,171549.5,77.862,5,48,main
5,TEN,1585728000,2020-04-01T08:00:00+00:00,,,,n/a,,64.0,2880,1.5,20883.9,140493.0,85.135,1,48,main
5,TEN,1586714400,2020-04-12T18:00:00+00:00,,,,n/a,,64.0,2880,1.5,34317.4,123217.6,72.149,1,48,main
5,TEN,1587700800,2020-04-24T04:00:00+00:00,,,,n/a,,64.0,2880,1.5,37049.4,102742.6,63.94,1,48,main
5,TEN,1588687200,2020-05-05T14:00:00+00:00,,,,n/a,,64.0,2880,1.5,45483.4,116555.9,60.977,1,48,main
5,TEN,1589673600,2020-05-17T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,49912.3,216763.6,76.974,7,48,main
5,TEN,1590660000,2020-05-28T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,49924.1,225162.4,77.828,1,48,main
5,TEN,1591646400,2020-06-08T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,43026.1,260978.6,83.514,1,48,main
5,TEN,1592632800,2020-06-20T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,55481.3,242616.6,77.132,1,48,main
5,TEN,1593619200,2020-07-01T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,59109.2,229275.8,74.219,1,48,main
5,TEN,1594605600,2020-07-13T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,51432.5,279554.9,81.602,1,48,main
5,TEN,1595592000,2020-07-24T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,61474.8,327736.3,81.243,1,48,main
5,TEN,1596578400,2020-08-04T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,57806.7,278315.4,79.23,1,48,main
5,TEN,1597564800,2020-08-16T08:00:00+00:00,,,,n/a,,64.0,2880,1.5,68243.8,270827.2,74.802,5,48,main
5,TEN,1598551200,2020-08-27T18:00:00+00:00,,,,n/a,,64.0,2880,1.5,68580.8,269572.4,74.559,9,48,main
5,TEN,1599537600,2020-09-08T04:00:00+00:00,,,,n/a,,64.0,2880,1.5,52768.0,283216.7,81.368,1,48,main
5,TEN,1600524000,2020-09-19T14:00:00+00:00,,,,n/a,,64.0,2880,1.5,42810.2,177213.9,75.843,1,48,main
5,TEN,1601510400,2020-10-01T00:00:00+00:00,,,,n/a,,64.0,2880,1.5,56325.2,168367.5,66.546,1,48,main
5,TEN,1602496800,2020-10-12T10:00:00+00:00,,,,n/a,,64.0,2880,1.5,55248.6,195449.2,71.732,1,48,main
5,TEN,1603483200,2020-10-23T20:00:00+00:00,,,,n/a,,64.0,2880,1.5,63372.8,216283.6,70.699,9,48,main
5,TEN,1604469600,2020-11-04T06:00:00+00:00,,,,n/a,,64.0,2880,1.5,50805.8,195932.6,74.07,1,48,main
5,TEN,1605456000,2020-11-15T16:00:00+00:00,,,,n/a,,64.0,2880,1.5,56021.7,148741.1,62.336,3,48,main
5,TEN,1606442400,2020-11-27T02:00:00+00:00,,,,n/a,,64.0,2880,1.5,50455.2,109820.3,54.057,6,48,main
5,TEN,1607428800,2020-12-08T12:00:00+00:00,,,,n/a,,64.0,2880,1.5,62158.7,214448.0,71.015,1,48,main
5,TEN,1608415200,2020-12-19T22:00:00+00:00,,,,n/a,,64.0,2880,1.5,62164.8,188840.6,67.081,1,48,main
6,CENT,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,39158.5,39158.5,0.0,0,48,main
6,CENT,1578823200,2020-01-12T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,49016.7,49016.7,0.0,0,48,main
6,CENT,1579809600,2020-01-23T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,46092.1,46092.1,0.0,0,48,main
6,CENT,1580796000,2020-02-04T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,43387.8,43387.8,0.0,0,48,main
6,CENT,1581782400,2020-02-15T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,47493.3,47493.3,0.0,0,48,main
6,CENT,1582768800,2020-02-27T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,45801.3,45801.3,0.0,0,48,main
6,CENT,1583755200,2020-03-09T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,41453.4,41453.4,0.0,0,48,main
6,CENT,1584741600,2020-03-20T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,36099.5,36099.5,0.0,0,48,main
6,CENT,1585728000,2020-04-01T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,18361.9,18361.9,0.0,0,48,main
6,CENT,1586714400,2020-04-12T18:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,31633.6,31633.6,0.0,0,48,main
6,CENT,1587700800,2020-04-24T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,35779.2,35779.2,0.0,0,48,main
6,CENT,1588687200,2020-05-05T14:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,43403.8,43403.8,0.0,0,48,main
6,CENT,1589673600,2020-05-17T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,47660.4,47660.4,0.0,0,48,main
6,CENT,1590660000,2020-05-28T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,46236.2,46236.2,0.0,0,48,main
6,CENT,1591646400,2020-06-08T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,38739.0,38739.0,0.0,0,48,main
6,CENT,1592632800,2020-06-20T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51014.8,51014.8,0.0,0,48,main
6,CENT,1593619200,2020-07-01T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,56118.4,56118.4,0.0,0,48,main
6,CENT,1594605600,2020-07-13T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,47290.3,47290.3,0.0,0,48,main
6,CENT,1595592000,2020-07-24T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,55091.1,55091.1,0.0,0,48,main
6,CENT,1596578400,2020-08-04T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,53331.9,53331.9,0.0,0,48,main
6,CENT,1597564800,2020-08-16T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,64111.3,64320.5,0.325,1,48,main
6,CENT,1598551200,2020-08-27T18:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,65818.6,65818.6,0.0,0,48,main
6,CENT,1599537600,2020-09-08T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,48286.3,48286.3,0.0,0,48,main
6,CENT,1600524000,2020-09-19T14:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,39998.9,39998.9,0.0,0,48,main
6,CENT,1601510400,2020-10-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,54129.0,54129.0,0.0,0,48,main
6,CENT,1602496800,2020-10-12T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,52227.4,52227.4,0.0,0,48,main
6,CENT,1603483200,2020-10-23T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,65603.8,68534.5,4.276,2,48,main
6,CENT,1604469600,2020-11-04T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,47638.4,47638.4,0.0,0,48,main
6,CENT,1605456000,2020-11-15T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,56007.0,56007.0,0.0,0,48,main
6,CENT,1606442400,2020-11-27T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,50811.1,51250.1,0.856,2,48,main
6,CENT,1607428800,2020-12-08T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,59304.1,59304.1,0.0,0,48,main
6,CENT,1608415200,2020-12-19T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,58919.2,58919.2,0.0,0,48,main
6,NE,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,39826.1,64156.6,37.924,1,48,main
6,NE,1578823200,2020-01-12T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,48975.0,64756.4,24.37,1,48,main
6,NE,1579809600,2020-01-23T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,47047.9,70875.5,33.619,1,48,main
6,NE,1580796000,2020-02-04T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,44010.3,79065.6,44.337,1,48,main
6,NE,1581782400,2020-02-15T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,48251.0,66593.1,27.544,1,48,main
6,NE,1582768800,2020-02-27T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,45993.7,61178.8,24.821,1,48,main
6,NE,1583755200,2020-03-09T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,42049.2,53057.0,20.747,1,48,main
6,NE,1584741600,2020-03-20T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,36393.4,43184.3,15.725,1,48,main
6,NE,1585728000,2020-04-01T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,19296.3,70914.8,72.789,1,48,main
6,NE,1586714400,2020-04-12T18:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,32444.2,62894.0,48.415,1,48,main
6,NE,1587700800,2020-04-24T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,36321.3,74028.0,50.936,1,48,main
6,NE,1588687200,2020-05-05T14:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,43723.2,57264.6,23.647,1,48,main
6,NE,1589673600,2020-05-17T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,47730.5,50199.8,4.919,1,48,main
6,NE,1590660000,2020-05-28T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,46777.2,87314.0,46.426,1,48,main
6,NE,1591646400,2020-06-08T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,39464.6,82470.0,52.147,1,48,main
6,NE,1592632800,2020-06-20T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51329.7,83691.5,38.668,1,48,main
6,NE,1593619200,2020-07-01T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,56722.7,80580.0,29.607,1,48,main
6,NE,1594605600,2020-07-13T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,48181.1,86251.0,44.138,1,48,main
6,NE,1595592000,2020-07-24T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,55888.6,86414.0,35.325,1,48,main
6,NE,1596578400,2020-08-04T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,54200.4,82766.5,34.514,1,48,main
6,NE,1597564800,2020-08-16T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,64353.3,77568.1,17.036,2,48,main
6,NE,1598551200,2020-08-27T18:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,66235.7,74744.1,11.383,1,48,main
6,NE,1599537600,2020-09-08T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,48510.5,84693.3,42.722,1,48,main
6,NE,1600524000,2020-09-19T14:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,40622.8,78219.0,48.065,1,48,main
6,NE,1601510400,2020-10-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,54661.9,76387.9,28.442,1,48,main
6,NE,1602496800,2020-10-12T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,52688.2,79422.9,33.661,1,48,main
6,NE,1603483200,2020-10-23T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,66345.5,66866.8,0.78,1,48,main
6,NE,1604469600,2020-11-04T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,48601.1,79948.0,39.209,1,48,main
6,NE,1605456000,2020-11-15T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,56444.8,64301.3,12.218,1,48,main
6,NE,1606442400,2020-11-27T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51048.1,54543.5,6.409,3,48,main
6,NE,1607428800,2020-12-08T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,60018.3,79779.4,24.77,1,48,main
6,NE,1608415200,2020-12-19T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,59633.2,83690.0,28.745,1,48,main
6,TEN,1577836800,2020-01-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,41017.1,134273.3,69.452,1,48,main
6,TEN,1578823200,2020-01-12T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51431.3,171813.5,70.066,1,48,main
6,TEN,1579809600,2020-01-23T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,50717.0,245372.7,79.331,1,48,main
6,TEN,1580796000,2020-02-04T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,45947.3,160858.8,71.436,1,48,main
6,TEN,1581782400,2020-02-15T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51117.0,169062.6,69.764,1,48,main
6,TEN,1582768800,2020-02-27T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,49303.7,231280.4,78.682,1,48,main
6,TEN,1583755200,2020-03-09T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,45311.5,176132.5,74.274,1,48,main
6,TEN,1584741600,2020-03-20T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,38439.0,171549.5,77.593,1,48,main
6,TEN,1585728000,2020-04-01T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,20883.9,140493.0,85.135,1,48,main
6,TEN,1586714400,2020-04-12T18:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,34317.4,123217.6,72.149,1,48,main
6,TEN,1587700800,2020-04-24T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,37049.4,102742.6,63.94,1,48,main
6,TEN,1588687200,2020-05-05T14:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,45483.4,116555.9,60.977,1,48,main
6,TEN,1589673600,2020-05-17T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51116.3,216763.6,76.418,1,48,main
6,TEN,1590660000,2020-05-28T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,49924.1,225162.4,77.828,1,48,main
6,TEN,1591646400,2020-06-08T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,43026.1,260978.6,83.514,1,48,main
6,TEN,1592632800,2020-06-20T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,55481.3,242616.6,77.132,1,48,main
6,TEN,1593619200,2020-07-01T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,59109.2,229275.8,74.219,1,48,main
6,TEN,1594605600,2020-07-13T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51432.5,279554.9,81.602,1,48,main
6,TEN,1595592000,2020-07-24T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,61474.8,327736.3,81.243,1,48,main
6,TEN,1596578400,2020-08-04T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,57806.7,278315.4,79.23,1,48,main
6,TEN,1597564800,2020-08-16T08:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,68290.1,270827.2,74.785,2,48,main
6,TEN,1598551200,2020-08-27T18:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,70343.5,269572.4,73.906,1,48,main
6,TEN,1599537600,2020-09-08T04:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,52768.0,283216.7,81.368,1,48,main
6,TEN,1600524000,2020-09-19T14:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,42810.2,177213.9,75.843,1,48,main
6,TEN,1601510400,2020-10-01T00:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,56325.2,168367.5,66.546,1,48,main
6,TEN,1602496800,2020-10-12T10:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,55248.6,195449.2,71.732,1,48,main
6,TEN,1603483200,2020-10-23T20:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,68990.6,216283.6,68.102,2,48,main
6,TEN,1604469600,2020-11-04T06:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,50805.8,195932.6,74.07,1,48,main
6,TEN,1605456000,2020-11-15T16:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,57487.9,148741.1,61.35,1,48,main
6,TEN,1606442400,2020-11-27T02:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,51852.1,109820.3,52.785,3,48,main
6,TEN,1607428800,2020-12-08T12:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,62158.7,214448.0,71.015,1,48,main
6,TEN,1608415200,2020-12-19T22:00:00+00:00,True,True,True,HW1_OH1_DL1,48,64.0,2880,1.5,62164.8,188840.6,67.081,1,48,main
